gbifID;species;countryCode;decimalLatitude;decimalLongitude
1211796933;Lontra longicaudis;GY;3.3;-58.75
1147118213;Lontra longicaudis;CR;;
1145895479;Lontra longicaudis;SV;13.8;-89.45
1145895462;Lontra longicaudis;SV;13.6;-89.85
1145744235;Lontra longicaudis;EC;-0.5;-77.2833
1145725051;Lontra longicaudis;PE;-4.45898;-78.19505
1145725017;Lontra longicaudis;PE;-4.45898;-78.19505
1145724980;Lontra longicaudis;PE;-4.45898;-78.19505
1142103128;Lontra longicaudis;CO;0.83;-70.79
1088917278;Lontra longicaudis;MX;15.833095;-92.916891
1088896471;Lontra longicaudis;;;
1065597584;Lontra longicaudis;MX;20.703012;-105.205024
1065593214;Lontra longicaudis;MX;20.916043;-105.541904
1063875858;Lontra longicaudis;CO;3.12061;-76.588771
1044048714;Lontra longicaudis;GF;;
1044048226;Lontra longicaudis;GF;;
1044048204;Lontra longicaudis;GF;;
1044027676;Lontra longicaudis;ZZ;;
1044020509;Lontra longicaudis;GF;;
1044019164;Lontra longicaudis;GF;;
1044018242;Lontra longicaudis;GF;;
1043996339;Lontra longicaudis;MX;;
1043994008;Lontra longicaudis;GF;;
1043993998;Lontra longicaudis;BR;;
1043993992;Lontra longicaudis;GF;;
1043992394;Lontra longicaudis;;;
1039525437;Lontra longicaudis;GT;14.6;-92.1333
1039523020;Lontra longicaudis;EC;-1.0833;-77.9667
1038711691;Lontra longicaudis;BR;-19.545879;-57.039085
1038710214;Lontra longicaudis;PY;-24.148315;-58.306488
1024194007;Lontra longicaudis;CR;10.354069;-83.596416
922254456;Lontra longicaudis;CR;10.547559;-83.505875
922250831;Lontra longicaudis;BR;-9.597601;-55.931152
922249858;Lontra longicaudis;BR;-16.50462;-56.675194
922242874;Lontra longicaudis;BR;-9.597601;-55.931152
922241462;Lontra longicaudis;BR;-9.597601;-55.931152
919450154;Lontra longicaudis;EC;0.333;-79.467
919449915;Lontra longicaudis;EC;0.30768;-78.457
919435386;Lontra longicaudis;EC;0.14932;-79.457
919424866;Lontra longicaudis;EC;-0.27558;-78.60871
919422011;Lontra longicaudis;PA;9.31667;-80
919418083;Lontra longicaudis;EC;0.867;-79.85
919144152;Lontra longicaudis;CO;-0.604848;-72.402778
919141098;Lontra longicaudis;CO;7.498889;-73.772222
919141093;Lontra longicaudis;CO;7.4325;-73.768333
896307451;Lontra longicaudis;MX;25.932421;-106.998425
891774917;Lontra longicaudis;MX;20.89907;-105.486938
891773802;Lontra longicaudis;MX;20.814151;-105.5681
891734815;Lontra longicaudis;MX;17.836204;-94.480728
891715597;Lontra longicaudis;CR;10.548714;-83.436661
891142684;Lontra longicaudis;AR;-24.735886;-64.621415
891028599;Lontra longicaudis;MX;20.407144;-103.898708
859562859;Lontra longicaudis;BO;;
859562854;Lontra longicaudis;BR;;
859562848;Lontra longicaudis;EC;;
859562698;Lontra longicaudis;CO;;
859562693;Lontra longicaudis;NI;;
859556895;Lontra longicaudis;PE;;
859555157;Lontra longicaudis;TT;;
859546318;Lontra longicaudis;PE;;
859541653;Lontra longicaudis;BR;;
859541647;Lontra longicaudis;BR;;
859534863;Lontra longicaudis;CO;;
859534858;Lontra longicaudis;CO;;
859531890;Lontra longicaudis;;;
859520738;Lontra longicaudis;NI;;
859520733;Lontra longicaudis;NI;;
859520445;Lontra longicaudis;NI;;
859513716;Lontra longicaudis;NI;;
859508143;Lontra longicaudis;;;
859506259;Lontra longicaudis;;;
859505188;Lontra longicaudis;;;
859505184;Lontra longicaudis;;;
859505058;Lontra longicaudis;;;
859490869;Lontra longicaudis;PA;;
859488147;Lontra longicaudis;BR;;
859488142;Lontra longicaudis;BR;;
859487746;Lontra longicaudis;BO;-14.516667;-66.166667
859485288;Lontra longicaudis;CR;;
859478013;Lontra longicaudis;PA;;
859474400;Lontra longicaudis;BO;-16.366667;-62.416667
859472799;Lontra longicaudis;MX;;
859470492;Lontra longicaudis;CO;;
859468598;Lontra longicaudis;SR;;
859468045;Lontra longicaudis;PE;-11.166667;-74.166667
859464325;Lontra longicaudis;CO;;
859464237;Lontra longicaudis;CO;;
859449784;Lontra longicaudis;BR;;
859449712;Lontra longicaudis;BR;;
859447137;Lontra longicaudis;US;;
859443044;Lontra longicaudis;CO;;
859443036;Lontra longicaudis;CO;;
859443032;Lontra longicaudis;CO;;
859442898;Lontra longicaudis;CO;;
859436398;Lontra longicaudis;GY;;
859434221;Lontra longicaudis;GY;;
859433993;Lontra longicaudis;BR;;
859433988;Lontra longicaudis;BR;;
859433982;Lontra longicaudis;BR;;
859433977;Lontra longicaudis;BR;;
859431754;Lontra longicaudis;CO;;
859424781;Lontra longicaudis;BR;;
859420084;Lontra longicaudis;GY;;
859416127;Lontra longicaudis;TT;;
859409896;Lontra longicaudis;GY;;
859403501;Lontra longicaudis;PE;;
859401868;Lontra longicaudis;HN;;
859389113;Lontra longicaudis;PA;;
859371359;Lontra longicaudis;CO;;
859357979;Lontra longicaudis;MX;;
859356254;Lontra longicaudis;MX;;
859346840;Lontra longicaudis;US;;
859346418;Lontra longicaudis;UY;;
859346405;Lontra longicaudis;;;
859339717;Lontra longicaudis;EC;;
859326078;Lontra longicaudis;US;;
859322277;Lontra longicaudis;MX;;
859278715;Lontra longicaudis;;;
859277869;Lontra longicaudis;VE;;
859274928;Lontra longicaudis;PE;;
859274262;Lontra longicaudis;CO;;
859273750;Lontra longicaudis;CO;;
859273742;Lontra longicaudis;CO;;
730569396;Lontra longicaudis;AR;;
730569385;Lontra longicaudis;;;
730258562;Lontra longicaudis;CO;;
730258552;Lontra longicaudis;CO;7.5;-74.87
730258337;Lontra longicaudis;CO;6.91;-75.07
730258270;Lontra longicaudis;CO;;
730257560;Lontra longicaudis;CO;5.97;-75.98
730257464;Lontra longicaudis;CO;5.6;-75.82
730257285;Lontra longicaudis;CO;5.66;-75.88
730257254;Lontra longicaudis;CO;7.07;-75.15
730257207;Lontra longicaudis;CO;6.18;-74.58
730257051;Lontra longicaudis;CO;6.73;-75.29
730256856;Lontra longicaudis;CO;;
730256176;Lontra longicaudis;CO;;
730255971;Lontra longicaudis;CO;;
730255706;Lontra longicaudis;CO;;
730255534;Lontra longicaudis;CO;;
730254969;Lontra longicaudis;CO;5.8;-75.79
730254535;Lontra longicaudis;CO;;
730254518;Lontra longicaudis;CO;7.18;-75.77
730254301;Lontra longicaudis;CO;;
730253959;Lontra longicaudis;CO;5.66;-75.88
730253869;Lontra longicaudis;CO;6.6;-75.02
730253750;Lontra longicaudis;CO;;
730253121;Lontra longicaudis;CO;;
730253119;Lontra longicaudis;CO;;
730252148;Lontra longicaudis;CO;;
730252036;Lontra longicaudis;CO;;
730251759;Lontra longicaudis;CO;;
730251734;Lontra longicaudis;CO;;
730251693;Lontra longicaudis;CO;5.75;-75.61
727775262;Lontra longicaudis;CO;6.206722;-74.847778
727775223;Lontra longicaudis;CO;6.231083;-74.876583
727775102;Lontra longicaudis;CO;6.215611;-74.839361
727775038;Lontra longicaudis;CO;6.208583;-74.813417
727772920;Lontra longicaudis;CO;6.371333;-74.021667
724237310;Lontra longicaudis;CO;;
724237012;Lontra longicaudis;CO;;
724236959;Lontra longicaudis;CO;;
724233273;Lontra longicaudis;CO;6.205972;-74.853417
724232585;Lontra longicaudis;CO;6.217194;-74.862417
724232446;Lontra longicaudis;CO;6.215083;-74.833375
724232146;Lontra longicaudis;CO;6.215083;-74.833375
724231218;Lontra longicaudis;CO;6.410333;-75.120944
724225974;Lontra longicaudis;CO;;
699207463;Lontra longicaudis;AR;0;0
699207462;Lontra longicaudis;AR;;
699207461;Lontra longicaudis;AR;-25.17013;-58.13323
699207460;Lontra longicaudis;AR;-25.17013;-58.13323
699207459;Lontra longicaudis;AR;-25.12313;-58.17613
699207457;Lontra longicaudis;AR;-25.17161;-58.13212
699207456;Lontra longicaudis;AR;-25.1601;-58.15719
699207454;Lontra longicaudis;AR;0;0
699207453;Lontra longicaudis;AR;;
699207452;Lontra longicaudis;AR;0;0
699207451;Lontra longicaudis;AR;;
699207450;Lontra longicaudis;AR;0;0
699207448;Lontra longicaudis;AR;0;0
699207447;Lontra longicaudis;AR;0;0
699207444;Lontra longicaudis;AR;-25.16993;-58.13259
699207443;Lontra longicaudis;AR;0;0
699207442;Lontra longicaudis;AR;0;0
699207441;Lontra longicaudis;AR;0;0
699207440;Lontra longicaudis;AR;0;0
699207439;Lontra longicaudis;AR;0;0
699207438;Lontra longicaudis;AR;0;0
699207437;Lontra longicaudis;AR;-25.11022;-58.15217
699207435;Lontra longicaudis;AR;;
699207434;Lontra longicaudis;AR;;
699207429;Lontra longicaudis;AR;;
699207428;Lontra longicaudis;AR;;
699207427;Lontra longicaudis;AR;;
699207426;Lontra longicaudis;AR;;
699207425;Lontra longicaudis;AR;;
699207424;Lontra longicaudis;AR;;
699207423;Lontra longicaudis;AR;-28.03626;-58.10927
699207422;Lontra longicaudis;AR;;
699207421;Lontra longicaudis;AR;-28.01637;-58.03075
699207420;Lontra longicaudis;AR;-28.0366;-58.10925
699207419;Lontra longicaudis;AR;;
699207413;Lontra longicaudis;AR;;
699207408;Lontra longicaudis;AR;;
699207407;Lontra longicaudis;AR;;
699207406;Lontra longicaudis;AR;;
699207398;Lontra longicaudis;AR;;
699207397;Lontra longicaudis;AR;;
699207395;Lontra longicaudis;AR;0;0
699207394;Lontra longicaudis;AR;;
699207393;Lontra longicaudis;AR;;
699198284;Lontra longicaudis;AR;-37.15553;-60.026256
686440634;Lontra longicaudis;MX;18.9622558;-103.4559631
686439258;Lontra longicaudis;NI;;
686434738;Lontra longicaudis;MX;19.38511848;-104.9664517
686433363;Lontra longicaudis;NI;;
686429538;Lontra longicaudis;MX;20.45861211;-104.7587863
686419995;Lontra longicaudis;MX;26.93496634;-108.353316
686418941;Lontra longicaudis;MX;26.41639019;-108.6175782
686416708;Lontra longicaudis;MX;;
686416707;Lontra longicaudis;MX;;
686414456;Lontra longicaudis;MX;27.21275281;-107.9142363
686412656;Lontra longicaudis;GT;;
686401085;Lontra longicaudis;NI;13.27769;-86.4
686397223;Lontra longicaudis;MX;;
686395390;Lontra longicaudis;MX;15.74248187;-92.28493051
686395389;Lontra longicaudis;MX;17.76015939;-92.59772135
686395388;Lontra longicaudis;MX;17.76015939;-92.59772135
686395387;Lontra longicaudis;MX;16.66743277;-93.6499653
686395285;Lontra longicaudis;MX;20.77734853;-104.1964275
686361645;Lontra longicaudis;MX;17.50183302;-94.83805182
686356365;Lontra longicaudis;BR;;
686354007;Lontra longicaudis;MX;17.18768148;-94.75304889
686354006;Lontra longicaudis;MX;17.20684749;-94.77471546
686348778;Lontra longicaudis;MX;;
684423877;Lontra longicaudis;AR;-25.837081;-54.249716
683934099;Lontra longicaudis;PE;;
683934043;Lontra longicaudis;NI;;
683933875;Lontra longicaudis;NI;;
683932891;Lontra longicaudis;EC;;
683932890;Lontra longicaudis;EC;;
683932889;Lontra longicaudis;EC;;
683927555;Lontra longicaudis;PE;;
683926992;Lontra longicaudis;NI;;
683923823;Lontra longicaudis;EC;;
683923822;Lontra longicaudis;EC;;
683923821;Lontra longicaudis;EC;;
675771749;Lontra longicaudis;MX;;
675761936;Lontra longicaudis;MX;17.270625;-99.378767
675761932;Lontra longicaudis;MX;17.270625;-99.378767
675761928;Lontra longicaudis;MX;17.270625;-99.378767
665921388;Lontra longicaudis;EC;-0.533333;-77.5
665894808;Lontra longicaudis;CO;4.613823;-74.096588
665893570;Lontra longicaudis;EC;-0.033333;-78.800003
665890640;Lontra longicaudis;CO;2.533333;-76.95
665889557;Lontra longicaudis;PE;-12.2;-71.133331
665862752;Lontra longicaudis;CO;2.416667;-76.816667
665860005;Lontra longicaudis;PE;-13.4;-70.76667
665860004;Lontra longicaudis;PE;-13.4;-70.76667
665848006;Lontra longicaudis;EC;0.333333;-79.466667
665840542;Lontra longicaudis;PE;-14.04167;-68.966667
665831966;Lontra longicaudis;CO;8.097215;-77.213341
665830734;Lontra longicaudis;PE;-13.25;-70.583336
665830733;Lontra longicaudis;PE;-13.216666;-70.400001
665826795;Lontra longicaudis;MX;;
665819298;Lontra longicaudis;EC;-4.233333;-79.25
665813530;Lontra longicaudis;BR;;
665804193;Lontra longicaudis;CR;8.8695;-83.342331
665799623;Lontra longicaudis;BR;-16.75;-57.700001
665797497;Lontra longicaudis;BR;-16.75;-57.700001
665794404;Lontra longicaudis;BO;-17.450001;-63.666668
665790692;Lontra longicaudis;AR;-33.716667;-59.25
665787914;Lontra longicaudis;PA;8.78333;-82.433327
665785577;Lontra longicaudis;GY;6.8;-58.166668
665738106;Lontra longicaudis;CO;4.69583;-73.051666
665719438;Lontra longicaudis;EC;0.116667;-78.833336
621081211;Lontra longicaudis;AR;-25.937071;-54.256221
621081185;Lontra longicaudis;AR;-26.822228;-54.853078
621081176;Lontra longicaudis;AR;;
621081175;Lontra longicaudis;AR;;
621081174;Lontra longicaudis;AR;;
621081173;Lontra longicaudis;AR;;
621081172;Lontra longicaudis;AR;;
621081171;Lontra longicaudis;AR;;
621081170;Lontra longicaudis;AR;;
621081144;Lontra longicaudis;AR;;
621081138;Lontra longicaudis;AR;;
583469140;Lontra longicaudis;HN;15.75;-84.4833
476863049;Lontra longicaudis;PY;;
476856385;Lontra longicaudis;HN;;
476856292;Lontra longicaudis;BR;-12.185044;-52.763542
476855064;Lontra longicaudis;EC;-1.453098;-78.10894
476852172;Lontra longicaudis;PY;;
476844078;Lontra longicaudis;CL;-36.724943;-73.116841
476834920;Lontra longicaudis;PA;8.416667;-82.566667
476834919;Lontra longicaudis;CO;10.8284;-73.6925
476834918;Lontra longicaudis;CR;10;-84
476834467;Lontra longicaudis;BR;-12.499641;-54.033203
476834466;Lontra longicaudis;PY;;
476834465;Lontra longicaudis;BR;-12.499641;-54.033203
476834464;Lontra longicaudis;PA;8.868985;-80.060677
476828413;Lontra longicaudis;EC;;
476808415;Lontra longicaudis;PY;-23;-58
476808414;Lontra longicaudis;MX;19.551625;-96.891273
416552817;Lontra longicaudis;CR;;
416552577;Lontra longicaudis;CR;;
416552576;Lontra longicaudis;CR;;
416552575;Lontra longicaudis;CR;;
416552574;Lontra longicaudis;CR;;
416552573;Lontra longicaudis;CR;;
416448175;Lontra longicaudis;ZA;;
416446469;Lontra longicaudis;AR;;
416446079;Lontra longicaudis;AR;;
416446078;Lontra longicaudis;AR;;
416446077;Lontra longicaudis;AR;;
416446076;Lontra longicaudis;AR;;
416443907;Lontra longicaudis;AR;;
382069548;Lontra longicaudis;AR;;
382069544;Lontra longicaudis;AR;;
382069467;Lontra longicaudis;AR;;
382063326;Lontra longicaudis;AR;-25.59501;-54.14871
382063320;Lontra longicaudis;AR;-26.00348;-54.06056
382063318;Lontra longicaudis;AR;-26.13564;-53.92569
382063316;Lontra longicaudis;AR;;
382063314;Lontra longicaudis;AR;-26.14755;-53.91526
382063312;Lontra longicaudis;AR;-26.15863;-53.91081
382063308;Lontra longicaudis;AR;;
382063306;Lontra longicaudis;AR;-26.17604;-53.88748
382063303;Lontra longicaudis;AR;-25.95907;-54.23025
382063298;Lontra longicaudis;AR;-25.96717;-54.18754
382063289;Lontra longicaudis;AR;-26.17853;-53.87229
382063282;Lontra longicaudis;AR;-25.97082;-54.12857
382063280;Lontra longicaudis;AR;-25.98031;-54.12183
382063276;Lontra longicaudis;AR;-25.97949;-54.0854
382063275;Lontra longicaudis;AR;-26.19524;-53.85036
382063273;Lontra longicaudis;AR;-25.96221;-54.08958
382063270;Lontra longicaudis;AR;-26.00767;-54.02622
382063269;Lontra longicaudis;AR;0;0
382063268;Lontra longicaudis;AR;-26.043;-53.99431
382063266;Lontra longicaudis;AR;-26.08759;-53.95097
382063263;Lontra longicaudis;AR;-26.11796;-53.9374
382063259;Lontra longicaudis;AR;-27.31342;-55.58458
382063253;Lontra longicaudis;AR;-27.28313;-55.51691
382063246;Lontra longicaudis;AR;-27.37535;-55.67421
382063244;Lontra longicaudis;AR;-27.37339;-55.61139
382063236;Lontra longicaudis;AR;;
382063235;Lontra longicaudis;AR;-25.17013;-58.13323
382063234;Lontra longicaudis;AR;-25.17013;-58.13323
382063233;Lontra longicaudis;AR;-25.12313;-58.17613
382063227;Lontra longicaudis;AR;-25.17161;-58.13212
382063226;Lontra longicaudis;AR;-25.1601;-58.15719
382063125;Lontra longicaudis;AR;;
382063124;Lontra longicaudis;AR;-28.01326;-58.02112
382063123;Lontra longicaudis;AR;-28.03671;-58.10921
382063112;Lontra longicaudis;AR;-28.04651;-58.03918
382063111;Lontra longicaudis;AR;-28.03671;-58.10921
382063110;Lontra longicaudis;AR;-28.03671;-58.10921
382063109;Lontra longicaudis;AR;-28.00371;-58.03104
382063100;Lontra longicaudis;AR;-28.03674;-58.10921
382063099;Lontra longicaudis;AR;-28.09171;-58.07232
382063098;Lontra longicaudis;AR;-28.10019;-58.0851
382063097;Lontra longicaudis;AR;-28.03075;-58.11264
382063096;Lontra longicaudis;AR;-28.03671;-58.10921
382063088;Lontra longicaudis;AR;-28.03671;-58.10921
382063087;Lontra longicaudis;AR;-28.03671;-58.10921
382063085;Lontra longicaudis;AR;-28.04651;-58.03918
382063084;Lontra longicaudis;AR;-28.03674;-58.10922
382063082;Lontra longicaudis;AR;-28.03671;-58.10921
382063076;Lontra longicaudis;AR;-28.03508;-58.0367
382063064;Lontra longicaudis;AR;-28.03921;-58.07583
382063063;Lontra longicaudis;AR;-28.03048;-58.08809
382063062;Lontra longicaudis;AR;-28.03671;-58.10921
382063061;Lontra longicaudis;AR;-28.03671;-58.10921
382063060;Lontra longicaudis;AR;-28.02811;-58.1157
382063059;Lontra longicaudis;AR;-28.02811;-58.1157
382063057;Lontra longicaudis;AR;-25.68742;-54.27025
382063056;Lontra longicaudis;AR;-25.68772;-54.26865
382063055;Lontra longicaudis;AR;-25.68805;-54.27187
382063054;Lontra longicaudis;AR;-25.68858;-54.26107
382063053;Lontra longicaudis;AR;-25.70624;-54.36052
382063052;Lontra longicaudis;AR;-25.67035;-54.17151
382063051;Lontra longicaudis;AR;-25.67608;-54.17067
382063050;Lontra longicaudis;AR;-25.68471;-54.17547
382063049;Lontra longicaudis;AR;-25.68905;-54.17919
382063048;Lontra longicaudis;AR;-25.67938;-54.32919
382063047;Lontra longicaudis;AR;-25.69833;-54.34811
382063046;Lontra longicaudis;AR;-25.68976;-54.36196
382063045;Lontra longicaudis;AR;-25.6638;-54.39032
382063044;Lontra longicaudis;AR;-25.62799;-54.38077
382063043;Lontra longicaudis;AR;-25.63594;-54.38706
382063042;Lontra longicaudis;AR;-25.7353;-54.42862
382063008;Lontra longicaudis;AR;-25.67404;-54.41015
382063006;Lontra longicaudis;AR;-25.65816;-54.38673
382063005;Lontra longicaudis;AR;-25.68028;-54.35853
382063004;Lontra longicaudis;AR;-25.67322;-54.42308
382063003;Lontra longicaudis;AR;-25.64998;-54.4041
382063002;Lontra longicaudis;AR;-25.60148;-54.35962
382063000;Lontra longicaudis;AR;-25.56918;-54.31961
382062999;Lontra longicaudis;AR;-25.61876;-54.17055
382062998;Lontra longicaudis;AR;-25.63664;-54.16328
382062996;Lontra longicaudis;AR;-25.60275;-54.3578
382062994;Lontra longicaudis;AR;-25.69203;-54.16548
382062993;Lontra longicaudis;AR;-25.69841;-54.16597
382062992;Lontra longicaudis;AR;-25.70531;-54.17039
382062991;Lontra longicaudis;AR;-25.70739;-54.17074
382062990;Lontra longicaudis;AR;-25.70762;-54.17166
382062989;Lontra longicaudis;AR;-25.70748;-54.17093
382062988;Lontra longicaudis;AR;-25.69973;-54.16888
382062986;Lontra longicaudis;AR;-25.68107;-54.16783
382062985;Lontra longicaudis;AR;;
382062978;Lontra longicaudis;AR;-25.63592;-54.47191
382062943;Lontra longicaudis;AR;;
382062939;Lontra longicaudis;AR;;
382062936;Lontra longicaudis;AR;-25.58637;-54.1748
382062922;Lontra longicaudis;AR;-25.72256;-54.19415
382062908;Lontra longicaudis;AR;;
382062905;Lontra longicaudis;AR;-25.68384;-54.44574
382062895;Lontra longicaudis;AR;-25.69843;-54.44129
382062879;Lontra longicaudis;AR;;
382062841;Lontra longicaudis;AR;-31.10151;-60.09452
382062836;Lontra longicaudis;AR;-31.21896;-60.20931
382062830;Lontra longicaudis;AR;-31.19561;-60.15618
382062721;Lontra longicaudis;AR;-31.68899;-60.63387
382062697;Lontra longicaudis;AR;-31.51279;-60.46892
382062654;Lontra longicaudis;AR;-31.51279;-60.46892
382062652;Lontra longicaudis;AR;-31.21884;-60.20932
382062651;Lontra longicaudis;AR;-31.641;-60.6727
373202280;Lontra longicaudis;PY;;
373202169;Lontra longicaudis;AR;;
347736428;Lontra longicaudis;;;
347736425;Lontra longicaudis;;;
347736424;Lontra longicaudis;;;
347736421;Lontra longicaudis;;;
347736419;Lontra longicaudis;;;
347736417;Lontra longicaudis;;;
347736416;Lontra longicaudis;;;
347736414;Lontra longicaudis;;;
347736412;Lontra longicaudis;;;
347736411;Lontra longicaudis;;;
347736409;Lontra longicaudis;;;
347736406;Lontra longicaudis;;;
347736404;Lontra longicaudis;;;
347736402;Lontra longicaudis;;;
347736400;Lontra longicaudis;;;
347736398;Lontra longicaudis;;;
347736396;Lontra longicaudis;;;
347736394;Lontra longicaudis;;;
321457622;Lontra longicaudis;BR;-12.778863;-55.931433
233874436;Lontra longicaudis;AR;-25.59501;-54.14871
233874435;Lontra longicaudis;AR;-26.00348;-54.06056
233874434;Lontra longicaudis;AR;-26.13564;-53.92569
233874433;Lontra longicaudis;AR;;
233874432;Lontra longicaudis;AR;-26.14755;-53.91526
233874431;Lontra longicaudis;AR;-26.15863;-53.91081
233874430;Lontra longicaudis;AR;;
233874429;Lontra longicaudis;AR;-26.17604;-53.88748
233874428;Lontra longicaudis;AR;-25.95907;-54.23025
233874427;Lontra longicaudis;AR;-25.96717;-54.18754
233874426;Lontra longicaudis;AR;-26.17853;-53.87229
233874425;Lontra longicaudis;AR;-25.97082;-54.12857
233874424;Lontra longicaudis;AR;-25.98031;-54.12183
233874423;Lontra longicaudis;AR;-25.97949;-54.0854
233874422;Lontra longicaudis;AR;-26.19524;-53.85036
233874421;Lontra longicaudis;AR;-25.96221;-54.08958
233874420;Lontra longicaudis;AR;-26.00767;-54.02622
233874419;Lontra longicaudis;AR;0;0
233874418;Lontra longicaudis;AR;-26.043;-53.99431
233874417;Lontra longicaudis;AR;-26.08759;-53.95097
233874416;Lontra longicaudis;AR;-26.11796;-53.9374
233874415;Lontra longicaudis;AR;-27.31342;-55.58458
233874414;Lontra longicaudis;AR;-27.28313;-55.51691
233874413;Lontra longicaudis;AR;-27.37535;-55.67421
233874412;Lontra longicaudis;AR;-27.37339;-55.61139
233874411;Lontra longicaudis;AR;0;0
233874409;Lontra longicaudis;AR;0;0
233874408;Lontra longicaudis;AR;0;0
233874407;Lontra longicaudis;AR;0;0
233874406;Lontra longicaudis;AR;0;0
233874405;Lontra longicaudis;AR;0;0
233874404;Lontra longicaudis;AR;0;0
233874403;Lontra longicaudis;AR;0;0
233874402;Lontra longicaudis;AR;0;0
233874401;Lontra longicaudis;AR;0;0
233874400;Lontra longicaudis;AR;0;0
233874399;Lontra longicaudis;AR;0;0
233874398;Lontra longicaudis;AR;0;0
233874397;Lontra longicaudis;AR;0;0
233874396;Lontra longicaudis;AR;0;0
233874395;Lontra longicaudis;AR;0;0
233874394;Lontra longicaudis;AR;0;0
233874393;Lontra longicaudis;AR;0;0
233874392;Lontra longicaudis;AR;0;0
233874391;Lontra longicaudis;AR;0;0
233874390;Lontra longicaudis;AR;0;0
233874389;Lontra longicaudis;AR;0;0
233874388;Lontra longicaudis;AR;0;0
233874387;Lontra longicaudis;AR;0;0
233874386;Lontra longicaudis;AR;0;0
233874385;Lontra longicaudis;AR;0;0
233874384;Lontra longicaudis;AR;0;0
233874383;Lontra longicaudis;AR;0;0
233874382;Lontra longicaudis;AR;0;0
233874381;Lontra longicaudis;AR;0;0
233874380;Lontra longicaudis;AR;0;0
233874379;Lontra longicaudis;AR;0;0
233874378;Lontra longicaudis;AR;0;0
233874377;Lontra longicaudis;AR;0;0
233874375;Lontra longicaudis;AR;0;0
233874374;Lontra longicaudis;AR;0;0
233874373;Lontra longicaudis;AR;0;0
233874372;Lontra longicaudis;AR;0;0
233874371;Lontra longicaudis;AR;0;0
233874370;Lontra longicaudis;AR;-32.1274;-60.6316
233874369;Lontra longicaudis;AR;-32.1274;-60.6316
233874368;Lontra longicaudis;AR;-32.1274;-60.6316
233874367;Lontra longicaudis;AR;-32.17055;-60.64538
233874366;Lontra longicaudis;AR;-32.14429;-60.6852
233874365;Lontra longicaudis;AR;-32.1469;-60.6953
233874364;Lontra longicaudis;AR;-32.1026;-60.6463
233874363;Lontra longicaudis;AR;-32.17;-60.61
233874362;Lontra longicaudis;AR;0;0
233874361;Lontra longicaudis;AR;0;0
233874360;Lontra longicaudis;AR;0;0
233874359;Lontra longicaudis;AR;0;0
233874358;Lontra longicaudis;AR;0;0
233874357;Lontra longicaudis;AR;;
233874356;Lontra longicaudis;AR;-28.01326;-58.02112
233874355;Lontra longicaudis;AR;-28.03671;-58.10921
233874354;Lontra longicaudis;AR;-28.04651;-58.03918
233874353;Lontra longicaudis;AR;;
233874352;Lontra longicaudis;AR;-28.03671;-58.10921
233874351;Lontra longicaudis;AR;-28.00371;-58.03104
233874350;Lontra longicaudis;AR;-28.03674;-58.10921
233874349;Lontra longicaudis;AR;-28.07704;-58.09633
233874348;Lontra longicaudis;AR;-28.10019;-58.0851
233874347;Lontra longicaudis;AR;-28.03075;-58.11264
233874346;Lontra longicaudis;AR;-28.03671;-58.10921
233874345;Lontra longicaudis;AR;-28.03671;-58.10921
233874344;Lontra longicaudis;AR;-28.03671;-58.10921
233874343;Lontra longicaudis;AR;-28.04651;-58.03918
233874342;Lontra longicaudis;AR;-28.03674;-58.10922
233874341;Lontra longicaudis;AR;-28.03671;-58.10921
233874340;Lontra longicaudis;AR;-28.03508;-58.0367
233874339;Lontra longicaudis;AR;-28.03921;-58.07583
233874338;Lontra longicaudis;AR;-28.03048;-58.08809
233874337;Lontra longicaudis;AR;-28.03671;-58.10921
233874336;Lontra longicaudis;AR;-28.03671;-58.10921
233874335;Lontra longicaudis;AR;-28.02811;-58.1157
233874334;Lontra longicaudis;AR;-28.02811;-58.1157
233874331;Lontra longicaudis;AR;-25.68742;-54.27025
233874330;Lontra longicaudis;AR;-25.68772;-54.26865
233874329;Lontra longicaudis;AR;-25.68805;-54.27187
233874328;Lontra longicaudis;AR;-25.68858;-54.26107
233874327;Lontra longicaudis;AR;-25.70624;-54.36052
233874326;Lontra longicaudis;AR;-25.67035;-54.17151
233874325;Lontra longicaudis;AR;-25.67608;-54.17067
233874324;Lontra longicaudis;AR;-25.68471;-54.17547
233874323;Lontra longicaudis;AR;-25.68905;-54.17919
233874322;Lontra longicaudis;AR;-25.67938;-54.32919
233874321;Lontra longicaudis;AR;-25.69833;-54.34811
233874320;Lontra longicaudis;AR;-25.68976;-54.36196
233874319;Lontra longicaudis;AR;-25.6638;-54.39032
233874318;Lontra longicaudis;AR;-25.62799;-54.38077
233874317;Lontra longicaudis;AR;-25.63594;-54.38706
233874316;Lontra longicaudis;AR;;
233874297;Lontra longicaudis;AR;-25.67404;-54.41015
233874296;Lontra longicaudis;AR;-25.65816;-54.38673
233874295;Lontra longicaudis;AR;-25.68028;-54.35853
233874294;Lontra longicaudis;AR;-25.67322;-54.42308
233874293;Lontra longicaudis;AR;-25.64998;-54.4041
233874292;Lontra longicaudis;AR;-25.60148;-54.35962
233874291;Lontra longicaudis;AR;-25.56918;-54.31961
233874290;Lontra longicaudis;AR;-25.61876;-54.17055
233874289;Lontra longicaudis;AR;-25.63664;-54.16328
233874288;Lontra longicaudis;AR;-25.60275;-54.3578
